manufacturer_id,name,country,founded_year,number_of_employees,annual_revenue
8600,Gamma Motors 8600,Italy,1977,45506,124.75
8601,Eta Motors 8601,Japan,1983,4238,83.05
8602,Epsilon Motors 8602,UK,1918,16846,137.17
8603,Alpha Motors 8603,India,1929,10984,86.16
8604,Delta Motors 8604,France,2003,28219,132.17
8605,Epsilon Motors 8605,UK,1900,46807,47.29
8606,Gamma Motors 8606,France,1941,23102,78.98
8607,Alpha Motors 8607,South Korea,1957,4542,43.76
8608,Epsilon Motors 8608,South Korea,2020,37986,135.73
8609,Theta Motors 8609,Japan,1965,22093,90.8
8610,Iota Motors 8610,Germany,2013,16969,115.34
8611,Alpha Motors 8611,Japan,2020,38209,97.77
8612,Beta Motors 8612,China,1902,48723,25.64
8613,Theta Motors 8613,Germany,1955,5880,72.14
8614,Beta Motors 8614,South Korea,1915,35696,136.72
8615,Iota Motors 8615,Brazil,1942,24502,8.24
8616,Zeta Motors 8616,Germany,1959,43448,68.74
8617,Beta Motors 8617,Brazil,1961,36015,64.15
8618,Epsilon Motors 8618,South Korea,1951,28035,13.21
8619,Iota Motors 8619,USA,2007,39927,86.99
8620,Eta Motors 8620,Japan,1917,14540,126.76
8621,Beta Motors 8621,Italy,1915,44560,31.03
8622,Gamma Motors 8622,USA,1968,37243,15.89
8623,Epsilon Motors 8623,France,2005,47255,134.91
8624,Alpha Motors 8624,Italy,1908,49348,24.98
8625,Delta Motors 8625,Italy,1968,49181,14.09
8626,Eta Motors 8626,France,1990,7765,51.28
8627,Gamma Motors 8627,China,1987,30966,133.02
8628,Eta Motors 8628,Germany,1902,48186,11.07
8629,Theta Motors 8629,USA,1908,11225,72.64
8630,Kappa Motors 8630,UK,1964,8656,123.09
8631,Kappa Motors 8631,Italy,1932,40561,134.49
8632,Iota Motors 8632,China,2020,10707,5.48
8633,Eta Motors 8633,South Korea,1920,28601,43.59
8634,Beta Motors 8634,South Korea,1936,36243,102.27
8635,Gamma Motors 8635,France,2008,41888,10.14
8636,Eta Motors 8636,France,1945,2964,141.74
8637,Theta Motors 8637,China,2020,29754,93.75
8638,Epsilon Motors 8638,France,1966,24307,33.32
8639,Zeta Motors 8639,India,1910,14354,114.62
8640,Alpha Motors 8640,UK,1926,31868,83.22
8641,Kappa Motors 8641,Brazil,1972,1561,116.61
8642,Epsilon Motors 8642,Japan,1939,46901,25.5
8643,Theta Motors 8643,China,1938,24304,138.95
8644,Iota Motors 8644,France,2013,35279,46.59
8645,Delta Motors 8645,USA,1946,26388,65.49
8646,Delta Motors 8646,Brazil,1915,48421,80.56
8647,Iota Motors 8647,Italy,2006,20053,72.34
8648,Delta Motors 8648,USA,1984,24167,105.27
8649,Alpha Motors 8649,Italy,2015,6657,121.58
8650,Eta Motors 8650,South Korea,1946,14699,135.89
8651,Theta Motors 8651,USA,2009,12865,44.3
8652,Alpha Motors 8652,Brazil,2018,11802,137.0
8653,Epsilon Motors 8653,France,1978,14562,55.49
8654,Beta Motors 8654,Germany,1985,48264,60.34
8655,Beta Motors 8655,South Korea,2010,3973,90.52
8656,Kappa Motors 8656,South Korea,1913,42795,52.9
8657,Beta Motors 8657,China,1972,28914,142.66
8658,Beta Motors 8658,Germany,1981,32020,77.9
8659,Delta Motors 8659,India,1975,32333,98.1
8660,Gamma Motors 8660,India,2017,11432,36.36
8661,Eta Motors 8661,UK,1984,34081,20.68
8662,Alpha Motors 8662,India,1900,29878,49.32
8663,Iota Motors 8663,USA,1935,11063,23.23
8664,Delta Motors 8664,France,1955,45965,1.07
8665,Iota Motors 8665,Germany,1987,47637,31.36
8666,Alpha Motors 8666,Brazil,1969,24590,12.42
8667,Iota Motors 8667,France,1913,4201,148.63
8668,Alpha Motors 8668,India,1955,1495,64.48
8669,Gamma Motors 8669,USA,1924,15057,1.87
8670,Eta Motors 8670,South Korea,2015,28454,67.42
8671,Epsilon Motors 8671,USA,2019,15850,75.96
8672,Zeta Motors 8672,Germany,1907,3825,87.19
8673,Zeta Motors 8673,China,1975,18564,42.52
8674,Zeta Motors 8674,China,1932,10485,53.62
8675,Delta Motors 8675,UK,1951,20789,17.45
8676,Eta Motors 8676,India,2012,12611,83.41
8677,Iota Motors 8677,USA,2022,12977,128.43
8678,Delta Motors 8678,South Korea,2008,49869,90.65
8679,Iota Motors 8679,Japan,1957,29860,49.33
8680,Kappa Motors 8680,Japan,1962,39608,100.59
8681,Zeta Motors 8681,Italy,2015,43977,34.11
8682,Iota Motors 8682,Japan,2018,49263,139.32
8683,Zeta Motors 8683,Brazil,2006,42352,137.32
8684,Delta Motors 8684,UK,1906,20806,147.75
8685,Beta Motors 8685,USA,1989,23061,31.71
8686,Eta Motors 8686,France,1922,4864,1.68
8687,Epsilon Motors 8687,UK,1942,8469,86.14
8688,Iota Motors 8688,Brazil,1918,10132,109.35
8689,Gamma Motors 8689,France,2014,35945,46.86
8690,Delta Motors 8690,Germany,2007,48479,145.4
8691,Gamma Motors 8691,Brazil,1912,36028,70.24
8692,Zeta Motors 8692,South Korea,1928,18866,102.94
8693,Delta Motors 8693,Japan,1930,13553,84.75
8694,Eta Motors 8694,South Korea,2001,5838,63.77
8695,Delta Motors 8695,USA,1968,25389,121.07
8696,Zeta Motors 8696,USA,2016,19127,121.87
8697,Epsilon Motors 8697,France,2009,35980,139.29
8698,Zeta Motors 8698,South Korea,1998,9630,115.88
8699,Alpha Motors 8699,UK,1955,32056,85.56
8700,Alpha Motors 8700,UK,1929,935,17.52
8701,Gamma Motors 8701,USA,1906,47170,87.83
8702,Zeta Motors 8702,India,1901,41125,14.57
8703,Theta Motors 8703,China,1935,35734,21.1
8704,Theta Motors 8704,Japan,1953,5301,39.57
8705,Zeta Motors 8705,India,1934,28765,129.21
8706,Alpha Motors 8706,South Korea,1962,14458,105.42
8707,Beta Motors 8707,USA,1941,9259,104.89
8708,Zeta Motors 8708,UK,2017,39052,122.21
8709,Gamma Motors 8709,India,2000,6996,128.62
8710,Beta Motors 8710,USA,1957,43320,8.88
8711,Kappa Motors 8711,South Korea,1982,11839,40.43
8712,Kappa Motors 8712,Germany,1931,32025,38.71
8713,Delta Motors 8713,Italy,1982,25669,20.9
8714,Eta Motors 8714,India,1976,18529,140.38
8715,Iota Motors 8715,USA,1983,48854,28.85
8716,Kappa Motors 8716,India,1957,1963,117.79
8717,Theta Motors 8717,Germany,1933,584,143.12
8718,Alpha Motors 8718,China,1974,2727,65.03
8719,Iota Motors 8719,France,1943,24138,146.99
8720,Theta Motors 8720,France,1904,7038,94.11
8721,Iota Motors 8721,Japan,1954,18712,137.12
8722,Zeta Motors 8722,China,1922,39208,92.84
8723,Gamma Motors 8723,India,1911,25861,15.59
8724,Epsilon Motors 8724,Germany,1924,35254,105.87
8725,Theta Motors 8725,South Korea,1931,47264,18.75
8726,Beta Motors 8726,USA,2001,48426,4.5
8727,Iota Motors 8727,France,2022,13020,19.36
8728,Kappa Motors 8728,USA,2014,37296,90.81
8729,Zeta Motors 8729,UK,1953,38608,3.04
8730,Delta Motors 8730,Italy,2015,44727,95.28
8731,Beta Motors 8731,Germany,1999,14546,68.33
8732,Kappa Motors 8732,South Korea,1967,21265,130.91
8733,Theta Motors 8733,India,1965,3777,103.83
8734,Kappa Motors 8734,India,2008,45288,28.46
8735,Epsilon Motors 8735,UK,2015,13847,87.66
8736,Kappa Motors 8736,Japan,1914,35947,134.91
8737,Delta Motors 8737,Japan,1909,4103,89.68
8738,Kappa Motors 8738,India,1925,9091,74.76
8739,Zeta Motors 8739,Germany,1967,23157,126.25
8740,Zeta Motors 8740,China,1929,9286,10.53
8741,Iota Motors 8741,China,1980,48262,70.11
8742,Iota Motors 8742,Japan,1948,7878,110.2
8743,Theta Motors 8743,India,1971,42636,35.01
8744,Beta Motors 8744,USA,1938,24818,120.71
8745,Beta Motors 8745,South Korea,1999,42313,28.97
8746,Kappa Motors 8746,USA,1965,13193,119.11
8747,Eta Motors 8747,USA,2005,21118,23.14
8748,Iota Motors 8748,UK,1904,938,7.08
8749,Theta Motors 8749,USA,1973,1352,70.23
8750,Delta Motors 8750,USA,1994,34099,78.29
8751,Delta Motors 8751,Brazil,1945,27986,99.97
8752,Kappa Motors 8752,India,1928,36367,123.47
8753,Theta Motors 8753,USA,1991,7968,129.6
8754,Gamma Motors 8754,Italy,1928,24463,43.85
8755,Beta Motors 8755,Italy,2011,17679,144.53
8756,Iota Motors 8756,India,1983,37095,5.32
8757,Alpha Motors 8757,Italy,1971,38118,97.01
8758,Gamma Motors 8758,USA,2011,21982,61.51
8759,Zeta Motors 8759,UK,1935,3437,107.4
8760,Beta Motors 8760,India,2015,15697,132.45
8761,Epsilon Motors 8761,Italy,1972,8356,46.11
8762,Theta Motors 8762,UK,1988,36234,78.49
8763,Kappa Motors 8763,Brazil,1938,9429,94.45
8764,Eta Motors 8764,UK,1957,47633,68.01
8765,Zeta Motors 8765,Italy,1972,28828,59.24
8766,Zeta Motors 8766,Japan,1991,37306,58.31
8767,Beta Motors 8767,Germany,1920,8174,110.86
8768,Beta Motors 8768,South Korea,2017,10586,86.11
8769,Kappa Motors 8769,South Korea,1939,22771,69.74
8770,Alpha Motors 8770,China,1903,44584,63.13
8771,Gamma Motors 8771,USA,1945,9468,77.02
8772,Alpha Motors 8772,Italy,1948,27223,127.7
8773,Iota Motors 8773,Brazil,1976,43907,65.34
8774,Delta Motors 8774,China,2013,26512,45.97
8775,Theta Motors 8775,Italy,1901,22715,52.24
8776,Delta Motors 8776,France,1951,9269,36.32
8777,Zeta Motors 8777,UK,1948,932,144.04
8778,Iota Motors 8778,China,1902,1151,106.06
8779,Epsilon Motors 8779,Italy,1944,36789,16.02
8780,Beta Motors 8780,Brazil,2000,5341,19.72
8781,Theta Motors 8781,China,1919,35137,87.76
8782,Zeta Motors 8782,Brazil,1983,20687,18.24
8783,Beta Motors 8783,Germany,1928,45805,72.96
8784,Gamma Motors 8784,India,1949,19154,96.99
8785,Epsilon Motors 8785,Germany,1930,32490,101.8
8786,Delta Motors 8786,USA,1985,30280,100.44
8787,Delta Motors 8787,China,1997,20615,60.14
8788,Kappa Motors 8788,Italy,1977,37417,64.54
8789,Theta Motors 8789,Brazil,1985,12755,112.64
8790,Delta Motors 8790,Italy,1919,26840,117.4
8791,Iota Motors 8791,China,1943,43105,105.36
8792,Epsilon Motors 8792,South Korea,1935,12038,80.58
8793,Delta Motors 8793,China,1923,7797,75.17
8794,Eta Motors 8794,China,1981,34199,52.34
8795,Alpha Motors 8795,Brazil,1922,1340,134.1
8796,Beta Motors 8796,Japan,1981,22227,14.43
8797,Gamma Motors 8797,USA,1976,9138,60.42
8798,Theta Motors 8798,France,2022,22086,20.86
8799,Gamma Motors 8799,USA,1966,8828,84.05
8800,Zeta Motors 8800,USA,2008,18496,105.77
8801,Beta Motors 8801,India,1931,3237,49.22
8802,Epsilon Motors 8802,South Korea,2004,11642,5.25
8803,Iota Motors 8803,USA,1938,28755,26.91
8804,Alpha Motors 8804,USA,1997,21327,49.37
8805,Theta Motors 8805,China,1981,23953,31.61
8806,Iota Motors 8806,USA,1911,28482,110.92
8807,Iota Motors 8807,USA,1995,36401,136.96
8808,Iota Motors 8808,Brazil,1972,4890,53.58
8809,Zeta Motors 8809,Italy,1908,30119,12.74
8810,Delta Motors 8810,Japan,1962,41346,73.99
8811,Gamma Motors 8811,India,2005,17770,96.5
8812,Epsilon Motors 8812,India,1950,36241,124.91
8813,Delta Motors 8813,Italy,2018,5223,70.18
8814,Gamma Motors 8814,South Korea,1962,40136,76.05
8815,Eta Motors 8815,USA,1914,12739,50.14
8816,Epsilon Motors 8816,UK,1911,10030,40.81
8817,Eta Motors 8817,UK,1986,15619,122.45
8818,Iota Motors 8818,France,2010,36265,137.48
8819,Gamma Motors 8819,India,2005,37184,44.81
8820,Zeta Motors 8820,South Korea,1923,28624,26.31
8821,Beta Motors 8821,China,1951,10398,1.45
8822,Beta Motors 8822,France,1913,25816,61.77
8823,Alpha Motors 8823,Italy,1936,41452,42.56
8824,Beta Motors 8824,UK,1995,14594,90.38
8825,Delta Motors 8825,India,2019,2725,129.91
8826,Eta Motors 8826,UK,1971,36826,60.7
8827,Zeta Motors 8827,Germany,1939,16111,132.02
8828,Zeta Motors 8828,South Korea,1970,10177,117.91
8829,Theta Motors 8829,UK,1943,1252,85.06
8830,Eta Motors 8830,Italy,2015,18050,29.2
8831,Eta Motors 8831,India,2011,20767,92.95
8832,Gamma Motors 8832,Italy,1967,11025,87.11
8833,Zeta Motors 8833,USA,1904,26995,52.63
8834,Beta Motors 8834,China,2014,10353,54.66
8835,Delta Motors 8835,USA,1924,21968,146.76
8836,Delta Motors 8836,UK,1927,24083,71.04
8837,Kappa Motors 8837,India,1903,48393,130.35
8838,Theta Motors 8838,Italy,1945,24693,17.2
8839,Iota Motors 8839,Italy,1921,47929,11.65
8840,Iota Motors 8840,Japan,1919,10783,48.22
8841,Iota Motors 8841,USA,2013,7982,55.46
8842,Alpha Motors 8842,UK,1966,34044,74.33
8843,Eta Motors 8843,Brazil,1994,48111,38.6
8844,Kappa Motors 8844,China,1958,39131,55.23
8845,Gamma Motors 8845,South Korea,1939,39682,96.65
8846,Iota Motors 8846,USA,1960,49980,116.56
8847,Theta Motors 8847,Italy,1917,28338,84.13
8848,Epsilon Motors 8848,Germany,1928,26876,2.72
8849,Beta Motors 8849,Italy,1936,40056,85.52
8850,Beta Motors 8850,France,1942,47771,2.27
8851,Alpha Motors 8851,USA,2011,9884,17.0
8852,Delta Motors 8852,South Korea,1929,16347,55.13
8853,Alpha Motors 8853,China,1985,14677,80.88
8854,Alpha Motors 8854,South Korea,1989,6033,71.64
8855,Zeta Motors 8855,China,1909,37145,100.88
8856,Alpha Motors 8856,China,2009,13705,100.71
8857,Epsilon Motors 8857,India,1906,19963,12.87
8858,Epsilon Motors 8858,Brazil,1965,4860,95.85
8859,Alpha Motors 8859,Brazil,1961,1070,71.53
8860,Zeta Motors 8860,Japan,1958,3191,141.25
8861,Zeta Motors 8861,India,1986,35289,78.62
8862,Kappa Motors 8862,France,1989,33682,121.48
8863,Iota Motors 8863,Germany,1982,5142,3.2
8864,Beta Motors 8864,South Korea,1942,45538,13.78
8865,Delta Motors 8865,India,1986,36454,133.37
8866,Delta Motors 8866,Germany,1942,20831,139.8
8867,Gamma Motors 8867,France,1957,743,28.43
8868,Kappa Motors 8868,USA,1956,11571,142.38
8869,Eta Motors 8869,Italy,1911,37252,12.49
8870,Beta Motors 8870,South Korea,2000,7259,0.8
8871,Iota Motors 8871,USA,1931,28552,139.29
8872,Eta Motors 8872,Germany,1971,30798,26.6
8873,Zeta Motors 8873,Brazil,1928,22946,100.12
8874,Gamma Motors 8874,UK,2008,28883,128.74
8875,Delta Motors 8875,China,1923,13255,85.55
8876,Zeta Motors 8876,UK,1903,15605,84.87
8877,Delta Motors 8877,USA,1962,10258,83.04
8878,Beta Motors 8878,India,1914,30228,114.1
8879,Beta Motors 8879,South Korea,1906,12987,105.02
8880,Iota Motors 8880,UK,1966,32199,129.88
8881,Delta Motors 8881,USA,1947,49583,36.45
8882,Iota Motors 8882,Brazil,2002,4851,17.34
8883,Zeta Motors 8883,Japan,2004,23129,37.23
8884,Kappa Motors 8884,UK,1943,26355,146.06
8885,Delta Motors 8885,China,2016,14198,147.66
8886,Beta Motors 8886,USA,2010,14650,86.77
8887,Delta Motors 8887,South Korea,2020,31641,56.75
8888,Theta Motors 8888,South Korea,1942,26749,137.09
8889,Epsilon Motors 8889,Brazil,1961,8240,124.13
8890,Eta Motors 8890,Germany,1936,40171,131.22
8891,Gamma Motors 8891,China,2016,28156,84.19
8892,Eta Motors 8892,China,1990,18558,37.94
8893,Delta Motors 8893,UK,1971,10460,79.07
8894,Theta Motors 8894,Brazil,1920,28390,66.11
8895,Gamma Motors 8895,Japan,1935,32012,72.1
8896,Theta Motors 8896,Brazil,1941,48839,79.87
8897,Eta Motors 8897,France,1986,4100,97.15
8898,Kappa Motors 8898,Italy,2002,6985,112.97
8899,Kappa Motors 8899,Germany,1965,18617,120.89
8900,Iota Motors 8900,Italy,1944,46812,93.42
8901,Epsilon Motors 8901,China,1982,15853,31.65
8902,Gamma Motors 8902,Japan,1954,31483,57.4
8903,Iota Motors 8903,USA,1913,35948,118.89
8904,Zeta Motors 8904,Japan,1911,32344,147.05
8905,Theta Motors 8905,France,1923,30826,15.89
8906,Zeta Motors 8906,India,1995,27613,63.88
8907,Epsilon Motors 8907,Brazil,1997,5484,67.8
8908,Theta Motors 8908,Germany,1935,10835,122.07
8909,Epsilon Motors 8909,Germany,1912,38147,57.31
8910,Theta Motors 8910,UK,1950,5235,144.22
8911,Beta Motors 8911,Italy,1975,1538,140.38
8912,Theta Motors 8912,Germany,1908,653,107.37
8913,Epsilon Motors 8913,France,1950,36369,92.35
8914,Kappa Motors 8914,UK,1923,12733,8.8
8915,Zeta Motors 8915,Italy,1966,3006,55.64
8916,Gamma Motors 8916,South Korea,1954,28518,77.75
8917,Zeta Motors 8917,UK,1955,31607,113.94
8918,Kappa Motors 8918,Brazil,1913,39255,110.41
8919,Delta Motors 8919,South Korea,2001,25242,29.28
8920,Epsilon Motors 8920,South Korea,1934,46337,27.62
8921,Eta Motors 8921,India,1986,94,86.19
8922,Eta Motors 8922,France,1968,34565,105.29
8923,Kappa Motors 8923,Italy,1918,26893,71.11
8924,Iota Motors 8924,India,1977,42847,67.75
8925,Delta Motors 8925,South Korea,1921,13303,50.38
8926,Epsilon Motors 8926,France,1943,1890,20.93
8927,Beta Motors 8927,USA,2003,10768,93.75
8928,Kappa Motors 8928,USA,2009,18837,139.78
8929,Beta Motors 8929,UK,1941,6027,30.27
8930,Theta Motors 8930,France,1955,5177,22.76
8931,Epsilon Motors 8931,USA,1932,27302,115.55
8932,Zeta Motors 8932,India,1991,39863,37.61
8933,Kappa Motors 8933,India,2003,25446,51.36
8934,Beta Motors 8934,China,1927,9398,84.91
8935,Gamma Motors 8935,Italy,2003,43965,122.65
8936,Delta Motors 8936,Japan,1921,28210,14.58
8937,Kappa Motors 8937,Japan,1980,16681,32.24
8938,Delta Motors 8938,UK,1906,48335,27.74
8939,Eta Motors 8939,Japan,1915,21908,39.12
8940,Zeta Motors 8940,Brazil,2008,42703,146.82
8941,Beta Motors 8941,France,1913,30490,74.96
8942,Kappa Motors 8942,France,2009,39766,149.0
8943,Eta Motors 8943,France,1965,4609,12.09
8944,Theta Motors 8944,Germany,2004,33267,71.64
8945,Epsilon Motors 8945,France,1958,31938,138.25
8946,Epsilon Motors 8946,USA,2019,44918,127.02
8947,Eta Motors 8947,China,1948,29451,29.13
8948,Beta Motors 8948,India,1919,18412,15.03
8949,Gamma Motors 8949,Japan,1900,1519,70.53
8950,Iota Motors 8950,Japan,1990,270,84.78
8951,Iota Motors 8951,Brazil,1969,18515,21.65
8952,Zeta Motors 8952,France,2019,21404,30.61
8953,Alpha Motors 8953,UK,1947,45334,132.1
8954,Iota Motors 8954,China,1921,20936,103.31
8955,Theta Motors 8955,Germany,2005,9350,45.42
8956,Delta Motors 8956,Japan,2008,14237,49.12
8957,Zeta Motors 8957,France,2009,40287,38.21
8958,Theta Motors 8958,Japan,1994,25111,16.37
8959,Kappa Motors 8959,UK,1983,24751,132.95
8960,Beta Motors 8960,UK,1914,4013,2.59
8961,Theta Motors 8961,France,1946,5546,27.14
8962,Epsilon Motors 8962,Germany,2001,34526,20.84
8963,Delta Motors 8963,South Korea,1905,36286,109.95
8964,Theta Motors 8964,China,1926,6875,15.54
8965,Kappa Motors 8965,India,2005,38898,30.77
8966,Delta Motors 8966,Italy,2018,19536,130.75
8967,Delta Motors 8967,Japan,1932,13557,143.13
8968,Gamma Motors 8968,UK,1983,38716,113.41
8969,Alpha Motors 8969,South Korea,2021,23432,51.36
8970,Kappa Motors 8970,Germany,1970,46215,97.5
8971,Iota Motors 8971,China,1988,40893,140.36
8972,Zeta Motors 8972,India,2009,8064,118.22
8973,Eta Motors 8973,Germany,2014,40861,59.9
8974,Delta Motors 8974,India,1919,4660,45.32
8975,Delta Motors 8975,USA,1947,45802,89.95
8976,Theta Motors 8976,China,1901,21331,128.02
8977,Zeta Motors 8977,USA,1952,48074,2.63
8978,Kappa Motors 8978,USA,1998,11015,88.79
8979,Eta Motors 8979,Japan,1992,8301,25.13
8980,Kappa Motors 8980,France,1953,17894,65.23
8981,Theta Motors 8981,India,1998,19607,59.86
8982,Zeta Motors 8982,UK,1928,5002,110.74
8983,Theta Motors 8983,South Korea,1940,25366,149.38
8984,Zeta Motors 8984,Italy,1964,31089,60.63
8985,Eta Motors 8985,USA,1942,2299,19.58
8986,Zeta Motors 8986,France,1973,43855,94.09
8987,Alpha Motors 8987,South Korea,1907,27881,71.36
8988,Gamma Motors 8988,Brazil,1976,4075,71.23
8989,Kappa Motors 8989,France,1902,4015,146.06
8990,Alpha Motors 8990,India,1980,37401,111.7
8991,Iota Motors 8991,UK,2011,39922,97.63
8992,Epsilon Motors 8992,Japan,1945,29395,105.81
8993,Epsilon Motors 8993,UK,1917,24828,52.96
8994,Theta Motors 8994,South Korea,1902,9071,98.13
8995,Gamma Motors 8995,France,1918,3616,56.14
8996,Kappa Motors 8996,Germany,1982,6838,80.52
8997,Zeta Motors 8997,USA,1953,14674,24.99
8998,Zeta Motors 8998,China,1969,34369,146.03
8999,Zeta Motors 8999,UK,2011,49235,14.25
9000,Iota Motors 9000,Japan,1934,29535,110.19
9001,Gamma Motors 9001,Japan,1932,8585,84.91
9002,Beta Motors 9002,UK,1936,32687,91.01
9003,Epsilon Motors 9003,Germany,2021,39933,144.64
9004,Alpha Motors 9004,China,1912,46311,32.33
9005,Beta Motors 9005,India,1976,15370,100.7
9006,Eta Motors 9006,UK,1921,12861,125.66
9007,Alpha Motors 9007,USA,2001,38679,131.52
9008,Iota Motors 9008,France,1922,11742,44.21
9009,Alpha Motors 9009,South Korea,1947,23986,26.68
9010,Gamma Motors 9010,France,1944,36854,103.96
9011,Delta Motors 9011,France,1913,17117,129.27
9012,Eta Motors 9012,Italy,1996,12114,138.0
9013,Beta Motors 9013,France,1994,22740,33.34
9014,Epsilon Motors 9014,Germany,1977,48135,110.7
9015,Gamma Motors 9015,India,1937,34921,80.48
9016,Iota Motors 9016,Brazil,1973,15216,68.91
9017,Epsilon Motors 9017,UK,1989,19152,20.67
9018,Alpha Motors 9018,China,1939,32944,38.44
9019,Gamma Motors 9019,Italy,1931,6056,89.48
9020,Alpha Motors 9020,France,1945,42121,113.0
9021,Epsilon Motors 9021,Japan,1961,44766,81.77
9022,Delta Motors 9022,Brazil,1908,47101,21.35
9023,Beta Motors 9023,Germany,1960,2271,14.86
9024,Kappa Motors 9024,Japan,1954,46724,145.52
9025,Gamma Motors 9025,China,1988,8669,122.21
9026,Zeta Motors 9026,Brazil,1985,49858,131.12
9027,Zeta Motors 9027,UK,1997,35676,63.37
9028,Epsilon Motors 9028,Italy,1959,42843,149.46
9029,Eta Motors 9029,Brazil,1920,27144,141.99
9030,Theta Motors 9030,India,1968,8472,104.85
9031,Iota Motors 9031,India,1920,46368,118.96
9032,Beta Motors 9032,Germany,2000,41483,86.35
9033,Beta Motors 9033,India,1914,23203,14.16
9034,Gamma Motors 9034,South Korea,2016,40232,14.94
9035,Beta Motors 9035,Germany,1902,20851,103.61
9036,Eta Motors 9036,South Korea,1943,13636,136.09
9037,Iota Motors 9037,Germany,1962,40210,0.73
